row_id,is_urban,age,female,married,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,country_A,country_C,country_D,country_F,country_G,country_I,country_J,religion_N,religion_O,religion_P,religion_Q,religion_X,relationship_to_hh_head_Father/Mother,relationship_to_hh_head_Head,relationship_to_hh_head_Other,relationship_to_hh_head_Sister/Brother,relationship_to_hh_head_Son/Daughter,relationship_to_hh_head_Spouse,relationship_to_hh_head_Unknown,employment_category_last_year_employed,employment_category_last_year_housewife_or_student,employment_category_last_year_other,employment_category_last_year_retired_or_disabled,employment_category_last_year_unemployed,employment_type_last_year_irregular_seasonal,employment_type_last_year_not_working,employment_type_last_year_other,employment_type_last_year_salaried,employment_type_last_year_self_employed
67,1,49,0,1,2.0,1,1,1,1,1,0,5.0,1,1,0,0,0,0,1,2,1,0,1,1,1,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,3,0.355,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68,1,17,0,0,2.0,1,0,0,0,0,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
69,0,24,1,1,2.0,1,1,1,0,0,0,1.0,1,0,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
70,1,31,1,1,2.0,1,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
71,1,57,0,0,2.0,1,1,1,1,1,1,5.0,0,1,1,0,0,1,1,2,1,0,0,1,1,0.0,0.0,0.0,0.0,1,2.0,0,0,1,2,1,1,0,1,2,0,1,1,0,1,1,1,0,0,0,2,0,6,0.228,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
72,1,30,1,1,0.0,0,1,1,1,1,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0.191,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
73,0,30,1,1,1.0,1,0,1,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
74,0,70,1,0,0.0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.8490000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
75,1,20,0,0,2.0,1,1,1,0,1,1,2.0,0,1,0,0,0,0,1,2,1,1,1,1,0,0.0,0.0,0.0,0.0,2,4.5,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.456,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
76,1,22,0,0,1.0,1,1,1,1,1,1,2.0,1,1,0,1,0,0,2,2,1,1,1,0,1,0.0,0.0,0.0,0.0,2,3.0,1,0,0,1,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,5,0.368,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
77,1,40,1,1,1.0,1,1,1,1,0,0,2.0,0,0,0,0,0,0,2,2,1,0,1,0,0,0.0,0.0,0.0,0.0,1,5.0,1,1,0,3,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,4,0.271,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
78,1,42,0,1,1.0,1,1,1,0,0,0,4.0,0,0,0,0,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,1,2,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0.939,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
79,0,42,1,0,2.0,1,1,1,0,0,1,5.0,0,1,0,1,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,4.0,0,0,0,3,1,1,1,1,2,1,1,1,0,1,1,1,0,1,0,2,1,5,0.216,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,1,40,1,1,1.0,0,1,1,0,0,1,4.0,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1,2.0,0,0,0,1,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.216,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,0,20,1,1,3.0,1,1,1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
82,0,56,0,1,2.0,1,1,1,1,1,1,2.0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,2,0,1,0.507,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
83,0,62,1,0,1.0,1,1,0,1,1,1,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,4,5.0,0,0,0,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,4,0.081,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
84,1,34,1,1,1.0,1,1,1,1,1,1,4.0,0,1,0,1,0,0,2,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1,1,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
85,1,18,1,0,2.0,1,1,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0.957,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
86,0,23,0,0,1.0,1,1,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0.604,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
87,1,26,1,1,1.0,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,1,0,0,2,0,2,0.7509999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
88,1,30,1,1,2.0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
89,0,21,0,0,0.0,0,1,1,0,1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
90,0,50,0,1,0.0,0,1,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.992,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
91,0,26,1,1,1.0,1,1,1,0,0,0,1.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
92,0,30,1,1,1.0,1,1,1,1,1,1,3.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
93,0,30,1,1,2.0,1,1,1,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
94,0,21,0,0,1.0,0,1,1,1,1,1,5.0,0,0,0,0,0,0,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4.0,0,1,0,2,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0.7959999999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95,1,22,1,1,2.0,1,1,1,1,1,0,2.0,0,0,0,0,0,0,1,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,2,0.371,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
96,0,26,1,0,2.0,1,1,0,1,0,0,2.0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,1,1,1,2,1,0,1,1,1,0,0,1,1,0,1,1,3,0.4529999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
97,1,40,1,1,0.0,0,1,1,0,0,1,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,0,35,0,1,1.0,1,1,1,1,1,1,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0.7509999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
99,0,30,0,1,1.0,0,1,1,0,0,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0.875,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100,1,52,1,0,1.0,0,1,0,1,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5.0,0,0,0,2,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.569,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
101,0,35,0,1,3.0,0,1,1,0,0,1,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102,0,15,1,0,0.0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
103,1,45,1,1,3.0,1,1,1,0,1,0,2.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
104,0,37,0,1,2.0,1,1,1,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,3,0.456,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
105,0,30,0,1,1.0,0,1,1,1,1,1,5.0,0,1,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0.987,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
106,0,61,1,1,0.0,0,1,1,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
107,0,28,0,0,2.0,1,1,1,1,1,1,5.0,1,0,0,0,1,0,1,2,1,1,1,0,0,0.0,0.0,0.0,0.0,2,1.5,1,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,1,0,0,2,0,5,0.342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
108,1,21,0,0,1.0,0,1,0,1,0,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4,4.25,0,0,0,2,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.027,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
109,0,23,0,1,1.0,0,1,1,1,1,1,2.0,1,0,0,0,0,0,3,2,0,0,1,0,0,0.0,0.0,0.0,0.0,4,5.0,1,1,0,2,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0.826,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
110,1,29,1,1,2.0,1,1,1,1,1,1,5.0,0,1,0,1,0,0,3,2,1,1,1,0,1,0.0,0.0,0.0,0.0,2,3.5,0,1,0,1,1,1,1,1,2,1,1,1,0,1,0,1,0,1,0,1,1,2,0.967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
111,0,32,1,1,1.0,1,1,1,0,0,0,1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,3,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.949,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
112,1,32,1,0,2.0,1,1,1,1,0,1,5.0,0,1,0,1,0,0,3,2,1,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,1,2,0,1,1,0,1,1,1,0,0,0,2,0,4,0.456,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
113,1,22,0,0,2.0,0,1,1,1,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
114,1,22,0,0,2.0,1,1,1,1,1,1,4.0,0,0,0,1,0,0,3,2,1,0,1,1,0,0.0,0.0,0.0,0.0,3,4.666666666666667,0,0,0,3,1,1,1,1,2,1,1,1,0,1,0,1,0,1,0,1,1,5,0.569,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
115,1,34,1,1,2.0,1,1,1,0,1,0,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.253,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
116,0,54,0,1,2.0,1,1,1,0,1,1,5.0,0,0,0,0,1,0,2,2,1,1,1,1,0,19.0,0.0,0.0,0.0,1,2.0,1,0,1,2,1,1,0,1,2,0,1,1,1,1,1,1,1,1,0,3,1,5,0.105,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
117,0,15,1,0,1.0,1,1,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
118,1,15,1,0,2.0,1,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
119,1,22,1,0,2.0,1,1,1,0,1,0,1.0,0,1,0,0,0,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.387,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120,1,18,1,0,1.0,0,1,1,1,1,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,3,1,0,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0.843,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
121,0,45,1,1,1.0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7509999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
122,0,36,0,1,1.0,1,1,1,0,0,1,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0.185,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
123,0,30,0,1,3.0,1,1,1,1,1,1,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
124,1,51,1,0,2.0,1,1,0,0,1,1,2.0,0,0,0,1,0,0,3,2,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3.0,1,1,0,2,1,0,0,0,2,0,1,1,0,1,0,1,0,1,0,1,1,7,0.557,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
125,0,25,1,1,2.0,1,0,1,1,1,1,2.0,0,1,0,1,0,0,1,2,0,0,1,0,1,0.0,0.0,0.0,0.0,1,2.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
126,0,22,0,1,2.0,1,1,1,0,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
127,1,42,0,1,1.0,0,1,1,0,1,1,5.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
128,0,45,1,0,0.0,0,0,1,0,1,1,5.0,0,0,0,0,0,0,2,2,0,0,0,0,1,0.0,0.0,0.0,0.0,1,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
129,0,18,0,0,2.0,1,1,1,0,1,0,2.0,0,0,0,0,0,0,1,2,0,0,0,0,0,10.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.507,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
130,0,28,0,1,3.0,1,1,1,0,0,0,2.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,1,0,0,3,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,2,0,2,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
131,0,60,1,0,0.0,0,1,1,0,1,1,4.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
132,0,30,1,1,1.0,0,1,1,0,1,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
133,0,63,1,0,0.0,0,1,1,1,1,0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,4,5.0,0,0,0,1,1,0,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,3,0.608,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
134,1,75,0,1,1.0,0,1,0,0,1,0,4.0,1,1,0,1,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1.0,0,0,0,1,1,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,1,0.729,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
135,0,29,0,0,1.0,1,1,1,0,0,1,2.0,0,0,0,0,1,0,1,2,1,0,1,0,1,0.0,0.0,0.0,0.0,1,1.0,1,0,0,2,1,1,0,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.569,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
136,0,38,1,1,1.0,1,0,0,0,0,1,3.0,0,0,0,1,0,0,1,2,0,0,1,1,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0.999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
137,0,67,0,0,0.0,0,1,1,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,4.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
